SCHL,gmajor,_FREQ_,radj_wagp,pct,pct_gmajor,source,target
Bachelors,Social sciences,498,50000,0.0312043654,0.0065566583,Major: Sociology,Occ: Healthcare practitioners and technical
Bachelors,Social sciences,258,52000,0.0159851801,0.0033588045,Major: Sociology,Occ: Legal
Bachelors,Social sciences,2732,65000,0.1686539285,0.0354375477,Major: Sociology,Occ: Management
Bachelors,Social sciences,2343,41000,0.1444483741,0.0303514789,Major: Sociology,Occ: Office and administrative support
Bachelors,Social sciences,298,33000,0.0193027137,0.0040558844,Major: Sociology,Occ: Personal care and service
Bachelors,Social sciences,198,47000,0.0122956088,0.0025835522,Major: Sociology,Occ: Production
Bachelors,Social sciences,1126,66000,0.0669904816,0.0140760337,Major: Sociology,Occ: Protective service
Bachelors,Social sciences,1752,61000,0.1139714965,0.0239476802,Major: Sociology,Occ: Sales and related
Bachelors,Social sciences,221,42000,0.0137138544,0.0028815538,Major: Sociology,Occ: Transportation and material moving
Bachelors,Education,85,51000,0.0296558446,0.0011565207,Major: Special needs education,Occ: Business and financial operations
Bachelors,Education,115,40000,0.0370578091,0.001445183,Major: Special needs education,Occ: Community and social service
Bachelors,Education,2497,44000,0.6935772663,0.027048175,Major: Special needs education,"Occ: Education, training, and library"
Bachelors,Education,67,55000,0.0180430382,0.0007036437,Major: Special needs education,Occ: Healthcare practitioners and technical
Bachelors,Education,204,57000,0.0625208068,0.0024381908,Major: Special needs education,Occ: Management
Bachelors,Education,176,36000,0.0466521707,0.0018193446,Major: Special needs education,Occ: Office and administrative support
Bachelors,Education,59,33000,0.0190537602,0.0007430599,Major: Special needs education,Occ: Personal care and service
Bachelors,Education,90,43000,0.0320191947,0.0012486868,Major: Special needs education,Occ: Sales and related
Bachelors,"Computers, statistics, and mathematics",112,65000,0.1594114704,0.0014877474,Major: Statistics and decision science,Occ: Business and financial operations
Bachelors,"Computers, statistics, and mathematics",202,94000,0.2831352185,0.0026424302,Major: Statistics and decision science,Occ: Computer and mathematical
Bachelors,"Computers, statistics, and mathematics",157,102000,0.2100558508,0.0019603988,Major: Statistics and decision science,Occ: Management
Bachelors,"Computers, statistics, and mathematics",54,45000,0.0827755014,0.0007725231,Major: Statistics and decision science,Occ: Office and administrative support
Bachelors,"Computers, statistics, and mathematics",58,81000,0.0737690508,0.0006884681,Major: Statistics and decision science,Occ: Sales and related
Bachelors,Arts,352,49000,0.1689677463,0.0068463921,Major: Studio arts,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Arts,128,53000,0.0704724265,0.0028554672,Major: Studio arts,Occ: Business and financial operations
Bachelors,Arts,100,58000,0.0475842605,0.0019280633,Major: Studio arts,Occ: Computer and mathematical
Bachelors,Arts,202,41000,0.1022583341,0.0041433982,Major: Studio arts,"Occ: Education, training, and library"
Bachelors,Arts,73,26000,0.0420868962,0.001705316,Major: Studio arts,Occ: Food preparation and serving related
Bachelors,Arts,259,57000,0.1345382687,0.0054513465,Major: Studio arts,Occ: Management
Bachelors,Arts,237,35000,0.1130953945,0.0045825042,Major: Studio arts,Occ: Office and administrative support
Bachelors,Arts,108,29000,0.0561193653,0.0022738966,Major: Studio arts,Occ: Production
Bachelors,Arts,196,36000,0.101391159,0.0041082612,Major: Studio arts,Occ: Sales and related
Bachelors,Education,1368,41000,0.6867450096,0.014675111,Major: Teacher education: multiple levels,"Occ: Education, training, and library"
Bachelors,Education,134,54000,0.0673942671,0.0014401537,Major: Teacher education: multiple levels,Occ: Management
Bachelors,Education,134,33000,0.0704210705,0.0015048337,Major: Teacher education: multiple levels,Occ: Office and administrative support
Bachelors,Education,70,56000,0.0404704955,0.0008648174,Major: Teacher education: multiple levels,Occ: Sales and related
Bachelors,Humanities and liberal arts,113,41000,0.0210172356,0.0013791733,Major: Theology and religious vocations,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Humanities and liberal arts,92,32000,0.0170696624,0.0011201294,Major: Theology and religious vocations,Occ: Building and grounds cleaning and maintenance
Bachelors,Humanities and liberal arts,284,52000,0.045003703,0.0029531908,Major: Theology and religious vocations,Occ: Business and financial operations
Bachelors,Humanities and liberal arts,1901,42000,0.3072710262,0.0201634513,Major: Theology and religious vocations,Occ: Community and social service
Bachelors,Humanities and liberal arts,191,64000,0.0323160522,0.0021206137,Major: Theology and religious vocations,Occ: Computer and mathematical
Bachelors,Humanities and liberal arts,120,48000,0.0194744665,0.0012779352,Major: Theology and religious vocations,Occ: Construction and extraction
Bachelors,Humanities and liberal arts,381,38000,0.0641771414,0.0042113722,Major: Theology and religious vocations,"Occ: Education, training, and library"
Bachelors,Humanities and liberal arts,72,27000,0.0138165063,0.0009066538,Major: Theology and religious vocations,Occ: Food preparation and serving related
Bachelors,Humanities and liberal arts,127,55000,0.0225411904,0.0014791769,Major: Theology and religious vocations,Occ: Healthcare practitioners and technical
Bachelors,Humanities and liberal arts,104,49000,0.0179265662,0.0011763603,Major: Theology and religious vocations,"Occ: Installation, maintenance and repair"
Bachelors,Humanities and liberal arts,620,54000,0.1090696692,0.0071572676,Major: Theology and religious vocations,Occ: Management
Bachelors,Humanities and liberal arts,587,37000,0.1063279188,0.0069773511,Major: Theology and religious vocations,Occ: Office and administrative support
Bachelors,Humanities and liberal arts,111,31000,0.0164111634,0.001076918,Major: Theology and religious vocations,Occ: Personal care and service
Bachelors,Humanities and liberal arts,194,39000,0.0318730619,0.0020915442,Major: Theology and religious vocations,Occ: Production
Bachelors,Humanities and liberal arts,207,50000,0.0371444747,0.0024374599,Major: Theology and religious vocations,Occ: Protective service
Bachelors,Humanities and liberal arts,418,44000,0.0725888247,0.0047633558,Major: Theology and religious vocations,Occ: Sales and related
Bachelors,Humanities and liberal arts,216,40000,0.0387949981,0.002545769,Major: Theology and religious vocations,Occ: Transportation and material moving
Bachelors,"Industrial arts, consumer services, and recreation",173,81000,0.0399049651,0.0059941582,Major: Transportation sciences and technologies,Occ: Architecture and engineering
Bachelors,"Industrial arts, consumer services, and recreation",225,72000,0.049511755,0.0074372021,Major: Transportation sciences and technologies,Occ: Business and financial operations
Bachelors,"Industrial arts, consumer services, and recreation",144,83000,0.0299418997,0.0044975978,Major: Transportation sciences and technologies,Occ: Computer and mathematical
Bachelors,"Industrial arts, consumer services, and recreation",76,67000,0.0182691335,0.0027442218,Major: Transportation sciences and technologies,Occ: Construction and extraction
Bachelors,"Industrial arts, consumer services, and recreation",130,51000,0.0320795527,0.0048186964,Major: Transportation sciences and technologies,"Occ: Education, training, and library"
Bachelors,"Industrial arts, consumer services, and recreation",328,65000,0.0731966978,0.0109949372,Major: Transportation sciences and technologies,"Occ: Installation, maintenance and repair"
Bachelors,"Industrial arts, consumer services, and recreation",688,82000,0.1500109623,0.022533272,Major: Transportation sciences and technologies,Occ: Management
Bachelors,"Industrial arts, consumer services, and recreation",292,46000,0.072532634,0.0108951876,Major: Transportation sciences and technologies,Occ: Office and administrative support
Bachelors,"Industrial arts, consumer services, and recreation",129,54000,0.0298090869,0.0044776479,Major: Transportation sciences and technologies,Occ: Production
Bachelors,"Industrial arts, consumer services, and recreation",153,67000,0.0398058826,0.0059792749,Major: Transportation sciences and technologies,Occ: Protective service
Bachelors,"Industrial arts, consumer services, and recreation",268,70000,0.059030003,0.0088669461,Major: Transportation sciences and technologies,Occ: Sales and related
Bachelors,"Industrial arts, consumer services, and recreation",1637,86000,0.3533114649,0.0530712104,Major: Transportation sciences and technologies,Occ: Transportation and material moving
Bachelors,Health,188,54000,0.0292594521,0.0025407909,Major: Treatment therapy professions,Occ: Business and financial operations
Bachelors,Health,275,41000,0.038447384,0.0033386395,Major: Treatment therapy professions,Occ: Community and social service
Bachelors,Health,246,43000,0.038425164,0.00333671,Major: Treatment therapy professions,"Occ: Education, training, and library"
Bachelors,Health,4162,74000,0.5787952644,0.0502606032,Major: Treatment therapy professions,Occ: Healthcare practitioners and technical
Bachelors,Health,279,42000,0.0442467798,0.0038422392,Major: Treatment therapy professions,Occ: Healthcare support
Bachelors,Health,646,74000,0.0861701906,0.0074827249,Major: Treatment therapy professions,Occ: Management
Bachelors,Health,368,38000,0.0517598861,0.0044946517,Major: Treatment therapy professions,Occ: Office and administrative support
Bachelors,Health,154,34000,0.0225351526,0.0019568757,Major: Treatment therapy professions,Occ: Personal care and service
Bachelors,Health,81,53000,0.0125611915,0.001090771,Major: Treatment therapy professions,Occ: Protective service
Bachelors,Health,251,64000,0.0364475923,0.0031649844,Major: Treatment therapy professions,Occ: Sales and related
Bachelors,Arts,175,50000,0.1331850182,0.0037990555,Major: Visual and performing arts,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Arts,106,55000,0.0770367827,0.002197447,Major: Visual and performing arts,Occ: Business and financial operations
Bachelors,Arts,202,41000,0.1477651942,0.0042149499,Major: Visual and performing arts,"Occ: Education, training, and library"
Bachelors,Arts,194,60000,0.1583737094,0.004517554,Major: Visual and performing arts,Occ: Management
Bachelors,Arts,167,38000,0.1251745067,0.0035705585,Major: Visual and performing arts,Occ: Office and administrative support
Bachelors,Arts,118,48000,0.0949465841,0.0027083177,Major: Visual and performing arts,Occ: Sales and related
Bachelors,Biology and life sciences,69,59000,0.0578886389,0.0018518165,Major: Zoology,Occ: Business and financial operations
Bachelors,Biology and life sciences,65,81000,0.0510964839,0.0016345403,Major: Zoology,Occ: Computer and mathematical
Bachelors,Biology and life sciences,95,39000,0.0826560768,0.0026441093,Major: Zoology,"Occ: Education, training, and library"
Bachelors,Biology and life sciences,150,56000,0.1201010847,0.0038419486,Major: Zoology,Occ: Healthcare practitioners and technical
Bachelors,Biology and life sciences,116,60000,0.1067770427,0.0034157219,Major: Zoology,"Occ: Life, physical, and social sciences"
Bachelors,Biology and life sciences,214,68000,0.1841941767,0.0058922412,Major: Zoology,Occ: Management
Bachelors,Biology and life sciences,95,39000,0.0837139403,0.0026779496,Major: Zoology,Occ: Office and administrative support
Bachelors,Biology and life sciences,62,36000,0.0452530477,0.0014476129,Major: Zoology,Occ: Personal care and service
